HAPLOTYPE_CALL,PREFIX,TYPE,allele,CALL_COUNT,haplo_allele,allele_ipd
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_07,Mamu-B__045_07_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_12_01_01N,Mamu-B_045g9-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_12_01_01N,Mamu-B__045_12_01_01N-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_12_01_01N,Mamu-B__045_12_01_01N-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_13_01_01N,Mamu-B_045g10-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_13_01_01N,Mamu-B__045_13_01_01N-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_13_01_01N,Mamu-B__045_13_02_01N-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_13_01_01N,Mamu-B__045_13_01_01N-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_13_01_01N,Mamu-B__045_13_02_01N-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B_045g8-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_09_01_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_08_01_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_08_02_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_09_01_02-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_09_01_03-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_09_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_08_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_08_02_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_09_01_02-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g1,Mamu-B__045_09_01_03-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g2,Mamu-B_045g3-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g2,Mamu-B__045_03_01_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g2,Mamu-B__045_03_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g2,Mamu-B__045_10-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g2,Mamu-B__045_11-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g3,Mamu-B_045g2-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g3,Mamu-B__045_02_01_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g3,Mamu-B__045_02_01_02-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g3,Mamu-B__045_02_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045g3,Mamu-B__045_02_01_02-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B_037g1-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_01_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_01_02-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_01_03-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_02-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_03-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_02-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_01_02-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_037,2,03_Mamu-B_037g,Mamu-B__037_01_01_03-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_03,Mamu-B__047_03-nuc-diag
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_03,Mamu-B__047_03-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047g,Mamu-B_047g1-diag
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047g,Mamu-B__047_01_01_01-gen
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047g,Mamu-B__047_05_01_01-gen
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047g,Mamu-B__047_01_01_01-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047g,Mamu-B__047_05_01_01-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047g,Mamu-B__047_01_02-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_B_071g,Mamu-B_047g2-diag
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_B_071g,Mamu-B__071_01_01_01-gen
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_B_071g,Mamu-B__047_02-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_B_071g,Mamu-B__047_04-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_B_071g,Mamu-B__071_01_01_01-nuc
B047.01,Mamu,MHC_B_HAPLOTYPES,B_047,1,03_Mamu-B_047_B_071g,Mamu-B__071_02-nuc
B071.01,Mamu,MHC_B_HAPLOTYPES,B_047_B_071,2,03_Mamu-B_047_B_071g,Mamu-B_047g2-diag
B071.01,Mamu,MHC_B_HAPLOTYPES,B_047_B_071,2,03_Mamu-B_047_B_071g,Mamu-B__071_01_01_01-gen
B071.01,Mamu,MHC_B_HAPLOTYPES,B_047_B_071,2,03_Mamu-B_047_B_071g,Mamu-B__047_02-nuc
B071.01,Mamu,MHC_B_HAPLOTYPES,B_047_B_071,2,03_Mamu-B_047_B_071g,Mamu-B__047_04-nuc
B071.01,Mamu,MHC_B_HAPLOTYPES,B_047_B_071,2,03_Mamu-B_047_B_071g,Mamu-B__071_01_01_01-nuc
B071.01,Mamu,MHC_B_HAPLOTYPES,B_047_B_071,2,03_Mamu-B_047_B_071g,Mamu-B__071_02-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048_04,Mamu-B__048_04-nuc-diag
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048_04,Mamu-B__048_04-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B_048g1-diag
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_01_01_01-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_01_01_02-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_05_01_01-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_01_01_03N-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_01_01_01-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_01_01_02-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_05_01_01-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g1,Mamu-B__048_01_01_03N-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g2,Mamu-B_048g2-diag
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g2,Mamu-B__048_03_01_01-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g2,Mamu-B__048_02-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_048,2,03_Mamu-B_048g2,Mamu-B__048_03_01_01-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B_041g1-diag
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_01_01_01-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_03_01_01-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_01_01_02-gen
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_01_01_01-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_02-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_03_01_01-nuc
B048.01,Mamu,MHC_B_HAPLOTYPES,B_041,2,03_Mamu-B_041g,Mamu-B__041_01_01_02-nuc
B055.01,Mamu,MHC_B_HAPLOTYPES,B_055,3,03_Mamu-B_055_01_01_01,Mamu-B_055g1-diag
B055.01,Mamu,MHC_B_HAPLOTYPES,B_055,3,03_Mamu-B_055_01_01_01,Mamu-B__055_01_01_01-gen
B055.01,Mamu,MHC_B_HAPLOTYPES,B_055,3,03_Mamu-B_055_01_01_01,Mamu-B__055_01_01_01-nuc
B055.01,Mamu,MHC_B_HAPLOTYPES,B_055,3,03_Mamu-B_055_01_02_01,Mamu-B_055g2-diag
B055.01,Mamu,MHC_B_HAPLOTYPES,B_055,3,03_Mamu-B_055_01_02_01,Mamu-B__055_01_02_01-gen
B055.01,Mamu,MHC_B_HAPLOTYPES,B_055,3,03_Mamu-B_055_01_02_01,Mamu-B__055_01_02_01-nuc
B055.01,Mamu,MHC_B_HAPLOTYPES,B_052,3,03_Mamu-B_052g,Mamu-B_052g1-diag
B055.01,Mamu,MHC_B_HAPLOTYPES,B_052,3,03_Mamu-B_052g,Mamu-B__052_01_01_01-gen
B055.01,Mamu,MHC_B_HAPLOTYPES,B_052,3,03_Mamu-B_052g,Mamu-B__052_02_01_01-gen
B055.01,Mamu,MHC_B_HAPLOTYPES,B_052,3,03_Mamu-B_052g,Mamu-B__052_01_01_01-nuc
B055.01,Mamu,MHC_B_HAPLOTYPES,B_052,3,03_Mamu-B_052g,Mamu-B__052_02_01_01-nuc
B055.01,Mamu,MHC_B_HAPLOTYPES,B_058,3,03_Mamu-B_058_02_01_01,Mamu-B_058g1-diag
B055.01,Mamu,MHC_B_HAPLOTYPES,B_058,3,03_Mamu-B_058_02_01_01,Mamu-B__058_02_01_01-gen
B055.01,Mamu,MHC_B_HAPLOTYPES,B_058,3,03_Mamu-B_058_02_01_01,Mamu-B__058_02_02_01-gen
B055.01,Mamu,MHC_B_HAPLOTYPES,B_058,3,03_Mamu-B_058_02_01_01,Mamu-B__058_02_01_01-nuc
B055.01,Mamu,MHC_B_HAPLOTYPES,B_058,3,03_Mamu-B_058_02_01_01,Mamu-B__058_02_02_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056_06,Mamu-B__056_06-nuc-diag
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056_06,Mamu-B__056_06-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056_06,Mamu-B__056_06-nuc-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056_06,Mamu-B__056_06-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B_056g1-diag
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_01_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_04_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_09_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_01_01_02-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_01_01_03-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_02-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_03-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_04-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_01_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_04_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_05-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_09_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_01_01_02-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_01_01_03-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_02-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_03-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g1,Mamu-B__056_02_01_04-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B_056g1-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_01_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_04_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_09_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_01_01_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_01_01_03-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_03-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_04-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_01_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_04_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_05-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_09_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_01_01_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_01_01_03-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_03-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g1,Mamu-B__056_02_01_04-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g2,Mamu-B_056g2-diag
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g2,Mamu-B__056_03_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g2,Mamu-B__056_08_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g2,Mamu-B__056_03_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g2,Mamu-B__056_07-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_056,2,03_Mamu-B_056g2,Mamu-B__056_08_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g2,Mamu-B_056g2-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g2,Mamu-B__056_03_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g2,Mamu-B__056_08_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g2,Mamu-B__056_03_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g2,Mamu-B__056_07-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_056,3,03_Mamu-B_056g2,Mamu-B__056_08_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B_067g1-diag
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B__067_01_01_01-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B__067_01_01_02-gen
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B__067_01_01_01-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B__067_02-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B__067_01_02-nuc
B056.01,Mamu,MHC_B_HAPLOTYPES,B_067,2,03_Mamu-B_067g,Mamu-B__067_01_01_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B_066g1-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B__066_01_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B__066_01_01_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B__066_01_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B__066_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B__066_03-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_066,3,03_Mamu-B_066g,Mamu-B__066_01_01_02-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_02,Mamu-B__069_02-nuc-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_02,Mamu-B__069_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_02,Mamu-B__069_02-nuc-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_02,Mamu-B__069_02-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_04_01_01,Mamu-B_069g4-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_04_01_01,Mamu-B__069_04_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_04_01_01,Mamu-B__069_04_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_04_01_01,Mamu-B_069g4-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_04_01_01,Mamu-B__069_04_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_04_01_01,Mamu-B__069_04_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_05,Mamu-B__069_05-nuc-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_05,Mamu-B__069_05-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_05,Mamu-B__069_05-nuc-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_05,Mamu-B__069_05-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_06,Mamu-B__069_06-nuc-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_06,Mamu-B__069_06-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_06,Mamu-B__069_06-nuc-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_06,Mamu-B__069_06-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_07_01_01,Mamu-B_069g7-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_07_01_01,Mamu-B__069_07_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_07_01_01,Mamu-B__069_07_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_07_01_01,Mamu-B_069g7-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_07_01_01,Mamu-B__069_07_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_07_01_01,Mamu-B__069_07_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_08,Mamu-B__069_08-nuc-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069_08,Mamu-B__069_08-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_08,Mamu-B__069_08-nuc-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069_08,Mamu-B__069_08-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B_069g1-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_01_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_09_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_09_01_02-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_01_01_02-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_01_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_09_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_09_01_02-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g1,Mamu-B__069_01_01_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B_069g1-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_01_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_09_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_09_01_02-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_01_01_02-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_01_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_09_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_09_01_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_069,3,03_Mamu-B_069g1,Mamu-B__069_01_01_02-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g2,Mamu-B_069g3-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g2,Mamu-B__069_03_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g2,Mamu-B__069_10_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g2,Mamu-B__069_03_01_02-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g2,Mamu-B__069_03_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_069,2,03_Mamu-B_069g2,Mamu-B__069_10_01_01-nuc
